group,boro,outcome,count,day
75+,BX,DEATH_COUNT,1549,2020-05-20
75+,BX,CASE_RATE,5564.09,2020-05-20
75+,BX,HOSPITALIZED_RATE,3495.53,2020-05-20
75+,BX,DEATH_RATE,1903.86,2020-05-20
75+,MN,CASE_COUNT,3919,2020-05-20
75+,MN,HOSPITALIZED_COUNT,2508,2020-05-20
75+,MN,DEATH_COUNT,1320,2020-05-20
75+,MN,CASE_RATE,3197.59,2020-05-20
75+,MN,HOSPITALIZED_RATE,2046.33,2020-05-20
75+,MN,DEATH_RATE,1077.01,2020-05-20
75+,QN,CASE_COUNT,6485,2020-05-20
75+,QN,HOSPITALIZED_COUNT,4147,2020-05-20
75+,QN,DEATH_COUNT,2233,2020-05-20
75+,QN,CASE_RATE,4143.03,2020-05-20
75+,QN,HOSPITALIZED_RATE,2649.37,2020-05-20
75+,QN,DEATH_RATE,1426.58,2020-05-20
75+,SI,CASE_COUNT,1156,2020-05-20
75+,SI,HOSPITALIZED_COUNT,617,2020-05-20
75+,SI,DEATH_COUNT,406,2020-05-20
75+,SI,CASE_RATE,3650.37,2020-05-20
75+,SI,HOSPITALIZED_RATE,1948.34,2020-05-20
75+,SI,DEATH_RATE,1282.05,2020-05-20
Boroughwide,BK,CASE_COUNT,52551,2020-05-20
Boroughwide,BK,HOSPITALIZED_COUNT,13637,2020-05-20
Boroughwide,BK,DEATH_COUNT,4922,2020-05-20
Boroughwide,BK,CASE_RATE,2034.63,2020-05-20
Boroughwide,BK,HOSPITALIZED_RATE,527.99,2020-05-20
Boroughwide,BK,DEATH_RATE,190.57,2020-05-20
Boroughwide,BX,CASE_COUNT,43652,2020-05-20
Boroughwide,BX,HOSPITALIZED_COUNT,11447,2020-05-20
Boroughwide,BX,DEATH_COUNT,3427,2020-05-20
Boroughwide,BX,CASE_RATE,3048.04,2020-05-20
Boroughwide,BX,HOSPITALIZED_RATE,799.3,2020-05-20
Boroughwide,BX,DEATH_RATE,239.29,2020-05-20
Boroughwide,MN,CASE_COUNT,23881,2020-05-20
Boroughwide,MN,HOSPITALIZED_COUNT,7430,2020-05-20
Boroughwide,MN,DEATH_COUNT,2192,2020-05-20
Boroughwide,MN,CASE_RATE,1466.26,2020-05-20
Boroughwide,MN,HOSPITALIZED_RATE,456.19,2020-05-20
Boroughwide,MN,DEATH_RATE,134.59,2020-05-20
Boroughwide,QN,CASE_COUNT,59174,2020-05-20
Boroughwide,QN,HOSPITALIZED_COUNT,15943,2020-05-20
Boroughwide,QN,DEATH_COUNT,4826,2020-05-20
Boroughwide,QN,CASE_RATE,2596.6,2020-05-20
Boroughwide,QN,HOSPITALIZED_RATE,699.59,2020-05-20
Boroughwide,QN,DEATH_RATE,211.77,2020-05-20
Boroughwide,SI,CASE_COUNT,13017,2020-05-20
Boroughwide,SI,HOSPITALIZED_COUNT,2205,2020-05-20
Boroughwide,SI,DEATH_COUNT,774,2020-05-20
Boroughwide,SI,CASE_RATE,2733.64,2020-05-20
Boroughwide,SI,HOSPITALIZED_RATE,463.06,2020-05-20
Boroughwide,SI,DEATH_RATE,162.54,2020-05-20
0-17,BK,CASE_COUNT,1498,2020-05-21
0-17,BK,HOSPITALIZED_COUNT,136,2020-05-21
0-17,BK,DEATH_COUNT,3,2020-05-21
0-17,BK,CASE_RATE,256.89,2020-05-21
0-17,BK,HOSPITALIZED_RATE,23.32,2020-05-21
0-17,BK,DEATH_RATE,0.51,2020-05-21
0-17,BX,CASE_COUNT,1501,2020-05-21
0-17,BX,HOSPITALIZED_COUNT,133,2020-05-21
0-17,BX,DEATH_COUNT,5,2020-05-21
0-17,BX,CASE_RATE,425.37,2020-05-21
0-17,BX,HOSPITALIZED_RATE,37.69,2020-05-21
0-17,BX,DEATH_RATE,1.42,2020-05-21
0-17,MN,CASE_COUNT,401,2020-05-21
0-17,MN,HOSPITALIZED_COUNT,52,2020-05-21
0-17,MN,DEATH_COUNT,1,2020-05-21
0-17,MN,CASE_RATE,172.46,2020-05-21
0-17,MN,HOSPITALIZED_RATE,22.36,2020-05-21
0-17,MN,DEATH_RATE,0.43,2020-05-21
0-17,QN,CASE_COUNT,1317,2020-05-21
0-17,QN,HOSPITALIZED_COUNT,102,2020-05-21
0-17,QN,DEATH_COUNT,1,2020-05-21
0-17,QN,CASE_RATE,289.46,2020-05-21
0-17,QN,HOSPITALIZED_RATE,22.42,2020-05-21
0-17,QN,DEATH_RATE,0.22,2020-05-21
0-17,SI,CASE_COUNT,383,2020-05-21
0-17,SI,HOSPITALIZED_COUNT,20,2020-05-21
0-17,SI,DEATH_COUNT,0,2020-05-21
0-17,SI,CASE_RATE,370.34,2020-05-21
0-17,SI,HOSPITALIZED_RATE,19.34,2020-05-21
0-17,SI,DEATH_RATE,0,2020-05-21
18-44,BK,CASE_COUNT,18962,2020-05-21
18-44,BK,HOSPITALIZED_COUNT,1990,2020-05-21
18-44,BK,DEATH_COUNT,187,2020-05-21
18-44,BK,CASE_RATE,1806.73,2020-05-21
18-44,BK,HOSPITALIZED_RATE,189.61,2020-05-21
18-44,BK,DEATH_RATE,17.82,2020-05-21
18-44,BX,CASE_COUNT,16170,2020-05-21
18-44,BX,HOSPITALIZED_COUNT,1950,2020-05-21
18-44,BX,DEATH_COUNT,153,2020-05-21
18-44,BX,CASE_RATE,2910,2020-05-21
18-44,BX,HOSPITALIZED_RATE,350.93,2020-05-21
18-44,BX,DEATH_RATE,27.53,2020-05-21
18-44,MN,CASE_COUNT,8400,2020-05-21
18-44,MN,HOSPITALIZED_COUNT,965,2020-05-21
18-44,MN,DEATH_COUNT,51,2020-05-21
18-44,MN,CASE_RATE,1129.91,2020-05-21
18-44,MN,HOSPITALIZED_RATE,129.8,2020-05-21
18-44,MN,DEATH_RATE,6.86,2020-05-21
18-44,QN,CASE_COUNT,21812,2020-05-21
18-44,QN,HOSPITALIZED_COUNT,2500,2020-05-21
18-44,QN,DEATH_COUNT,217,2020-05-21
18-44,QN,CASE_RATE,2545.87,2020-05-21
18-44,QN,HOSPITALIZED_RATE,291.8,2020-05-21
18-44,QN,DEATH_RATE,25.33,2020-05-21
18-44,SI,CASE_COUNT,5158,2020-05-21
18-44,SI,HOSPITALIZED_COUNT,302,2020-05-21
18-44,SI,DEATH_COUNT,31,2020-05-21
18-44,SI,CASE_RATE,3139.11,2020-05-21
18-44,SI,HOSPITALIZED_RATE,183.79,2020-05-21
18-44,SI,DEATH_RATE,18.87,2020-05-21
45-64,BK,CASE_COUNT,18294,2020-05-21
45-64,BK,HOSPITALIZED_COUNT,4330,2020-05-21
45-64,BK,DEATH_COUNT,1124,2020-05-21
45-64,BK,CASE_RATE,3095.72,2020-05-21
45-64,BK,HOSPITALIZED_RATE,732.72,2020-05-21
45-64,BK,DEATH_RATE,190.2,2020-05-21
45-64,BX,CASE_COUNT,16328,2020-05-21
45-64,BX,HOSPITALIZED_COUNT,4021,2020-05-21
45-64,BX,DEATH_COUNT,838,2020-05-21
45-64,BX,CASE_RATE,4799.22,2020-05-21
45-64,BX,HOSPITALIZED_RATE,1181.88,2020-05-21
45-64,BX,DEATH_RATE,246.31,2020-05-21
45-64,MN,CASE_COUNT,7837,2020-05-21
45-64,MN,HOSPITALIZED_COUNT,2263,2020-05-21
45-64,MN,DEATH_COUNT,324,2020-05-21
45-64,MN,CASE_RATE,2041.68,2020-05-21
45-64,MN,HOSPITALIZED_RATE,589.55,2020-05-21
45-64,MN,DEATH_RATE,84.41,2020-05-21
45-64,QN,CASE_COUNT,22653,2020-05-21
45-64,QN,HOSPITALIZED_COUNT,5806,2020-05-21
45-64,QN,DEATH_COUNT,1183,2020-05-21
45-64,QN,CASE_RATE,3715.81,2020-05-21
45-64,QN,HOSPITALIZED_RATE,952.37,2020-05-21
45-64,QN,DEATH_RATE,194.05,2020-05-21
45-64,SI,CASE_COUNT,5032,2020-05-21
45-64,SI,HOSPITALIZED_COUNT,791,2020-05-21
45-64,SI,DEATH_COUNT,161,2020-05-21
45-64,SI,CASE_RATE,3829.73,2020-05-21
45-64,SI,HOSPITALIZED_RATE,602.01,2020-05-21
45-64,SI,DEATH_RATE,122.53,2020-05-21
65-74,BK,CASE_COUNT,7416,2020-05-21
65-74,BK,HOSPITALIZED_COUNT,3273,2020-05-21
65-74,BK,DEATH_COUNT,1270,2020-05-21
65-74,BK,CASE_RATE,3628.38,2020-05-21
65-74,BK,HOSPITALIZED_RATE,1601.36,2020-05-21
65-74,BK,DEATH_RATE,621.36,2020-05-21
65-74,BX,CASE_COUNT,5048,2020-05-21
65-74,BX,HOSPITALIZED_COUNT,2516,2020-05-21
65-74,BX,DEATH_COUNT,889,2020-05-21
65-74,BX,CASE_RATE,4948.34,2020-05-21
65-74,BX,HOSPITALIZED_RATE,2466.33,2020-05-21
65-74,BX,DEATH_RATE,871.45,2020-05-21
65-74,MN,CASE_COUNT,3282,2020-05-21
65-74,MN,HOSPITALIZED_COUNT,1658,2020-05-21
65-74,MN,DEATH_COUNT,508,2020-05-21
65-74,MN,CASE_RATE,2242.71,2020-05-21
65-74,MN,HOSPITALIZED_RATE,1132.97,2020-05-21
65-74,MN,DEATH_RATE,347.13,2020-05-21
65-74,QN,CASE_COUNT,6971,2020-05-21
65-74,QN,HOSPITALIZED_COUNT,3401,2020-05-21
65-74,QN,DEATH_COUNT,1203,2020-05-21
65-74,QN,CASE_RATE,3468.35,2020-05-21
65-74,QN,HOSPITALIZED_RATE,1692.13,2020-05-21
65-74,QN,DEATH_RATE,598.54,2020-05-21
65-74,SI,CASE_COUNT,1300,2020-05-21
65-74,SI,HOSPITALIZED_COUNT,476,2020-05-21
65-74,SI,DEATH_COUNT,178,2020-05-21
65-74,SI,CASE_RATE,2864.38,2020-05-21
65-74,SI,HOSPITALIZED_RATE,1048.8,2020-05-21
65-74,SI,DEATH_RATE,392.2,2020-05-21
75+,BK,CASE_COUNT,6458,2020-05-21
75+,BK,HOSPITALIZED_COUNT,3927,2020-05-21
75+,BK,DEATH_COUNT,2357,2020-05-21
75+,BK,CASE_RATE,4170.3,2020-05-21
75+,BK,HOSPITALIZED_RATE,2535.89,2020-05-21
75+,BK,DEATH_RATE,1522.05,2020-05-21
75+,BX,CASE_COUNT,4528,2020-05-21
75+,BX,HOSPITALIZED_COUNT,2848,2020-05-21
75+,BX,DEATH_COUNT,1553,2020-05-21
75+,BX,CASE_RATE,5565.32,2020-05-21
75+,BX,HOSPITALIZED_RATE,3500.45,2020-05-21
75+,BX,DEATH_RATE,1908.78,2020-05-21
75+,MN,CASE_COUNT,3942,2020-05-21
75+,MN,HOSPITALIZED_COUNT,2512,2020-05-21
75+,MN,DEATH_COUNT,1328,2020-05-21
75+,MN,CASE_RATE,3216.36,2020-05-21
75+,MN,HOSPITALIZED_RATE,2049.59,2020-05-21
75+,MN,DEATH_RATE,1083.54,2020-05-21
75+,QN,CASE_COUNT,6497,2020-05-21
75+,QN,HOSPITALIZED_COUNT,4151,2020-05-21
75+,QN,DEATH_COUNT,2247,2020-05-21
75+,QN,CASE_RATE,4150.7,2020-05-21
75+,QN,HOSPITALIZED_RATE,2651.92,2020-05-21
75+,QN,DEATH_RATE,1435.53,2020-05-21
75+,SI,CASE_COUNT,1162,2020-05-21
75+,SI,HOSPITALIZED_COUNT,618,2020-05-21
75+,SI,DEATH_COUNT,408,2020-05-21
75+,SI,CASE_RATE,3669.32,2020-05-21
75+,SI,HOSPITALIZED_RATE,1951.5,2020-05-21
75+,SI,DEATH_RATE,1288.37,2020-05-21
Boroughwide,BK,CASE_COUNT,52712,2020-05-21
Boroughwide,BK,HOSPITALIZED_COUNT,13657,2020-05-21
Boroughwide,BK,DEATH_COUNT,4941,2020-05-21
Boroughwide,BK,CASE_RATE,2040.86,2020-05-21
Boroughwide,BK,HOSPITALIZED_RATE,528.76,2020-05-21
Boroughwide,BK,DEATH_RATE,191.3,2020-05-21
Boroughwide,BX,CASE_COUNT,43713,2020-05-21
Boroughwide,BX,HOSPITALIZED_COUNT,11469,2020-05-21
Boroughwide,BX,DEATH_COUNT,3438,2020-05-21
Boroughwide,BX,CASE_RATE,3052.3,2020-05-21
Boroughwide,BX,HOSPITALIZED_RATE,800.83,2020-05-21
Boroughwide,BX,DEATH_RATE,240.06,2020-05-21
Boroughwide,MN,CASE_COUNT,23943,2020-05-21
Boroughwide,MN,HOSPITALIZED_COUNT,7450,2020-05-21
Boroughwide,MN,DEATH_COUNT,2212,2020-05-21
Boroughwide,MN,CASE_RATE,1470.07,2020-05-21
Boroughwide,MN,HOSPITALIZED_RATE,457.42,2020-05-21
Boroughwide,MN,DEATH_RATE,135.81,2020-05-21
Boroughwide,QN,CASE_COUNT,59330,2020-05-21
Boroughwide,QN,HOSPITALIZED_COUNT,15960,2020-05-21
Boroughwide,QN,DEATH_COUNT,4851,2020-05-21
Boroughwide,QN,CASE_RATE,2603.44,2020-05-21
Boroughwide,QN,HOSPITALIZED_RATE,700.34,2020-05-21
Boroughwide,QN,DEATH_RATE,212.87,2020-05-21
Boroughwide,SI,CASE_COUNT,13043,2020-05-21
Boroughwide,SI,HOSPITALIZED_COUNT,2207,2020-05-21
Boroughwide,SI,DEATH_COUNT,778,2020-05-21
Boroughwide,SI,CASE_RATE,2739.1,2020-05-21
Boroughwide,SI,HOSPITALIZED_RATE,463.48,2020-05-21
Boroughwide,SI,DEATH_RATE,163.38,2020-05-21
0-17,BK,CASE_COUNT,1567,2020-05-22
0-17,BK,HOSPITALIZED_COUNT,139,2020-05-22
0-17,BK,DEATH_COUNT,3,2020-05-22
0-17,BK,CASE_RATE,268.73,2020-05-22
0-17,BK,HOSPITALIZED_RATE,23.84,2020-05-22
0-17,BK,DEATH_RATE,0.51,2020-05-22
0-17,BX,CASE_COUNT,1512,2020-05-22
0-17,BX,HOSPITALIZED_COUNT,135,2020-05-22
0-17,BX,DEATH_COUNT,5,2020-05-22
0-17,BX,CASE_RATE,428.49,2020-05-22
0-17,BX,HOSPITALIZED_RATE,38.26,2020-05-22
0-17,BX,DEATH_RATE,1.42,2020-05-22
0-17,MN,CASE_COUNT,404,2020-05-22
0-17,MN,HOSPITALIZED_COUNT,55,2020-05-22
0-17,MN,DEATH_COUNT,1,2020-05-22
0-17,MN,CASE_RATE,173.75,2020-05-22
0-17,MN,HOSPITALIZED_RATE,23.65,2020-05-22
0-17,MN,DEATH_RATE,0.43,2020-05-22
0-17,QN,CASE_COUNT,1342,2020-05-22
0-17,QN,HOSPITALIZED_COUNT,102,2020-05-22
0-17,QN,DEATH_COUNT,1,2020-05-22
0-17,QN,CASE_RATE,294.95,2020-05-22
0-17,QN,HOSPITALIZED_RATE,22.42,2020-05-22
0-17,QN,DEATH_RATE,0.22,2020-05-22
0-17,SI,CASE_COUNT,385,2020-05-22
0-17,SI,HOSPITALIZED_COUNT,20,2020-05-22
0-17,SI,DEATH_COUNT,0,2020-05-22
0-17,SI,CASE_RATE,372.27,2020-05-22
0-17,SI,HOSPITALIZED_RATE,19.34,2020-05-22
0-17,SI,DEATH_RATE,0,2020-05-22
18-44,BK,CASE_COUNT,19086,2020-05-22
18-44,BK,HOSPITALIZED_COUNT,1995,2020-05-22
18-44,BK,DEATH_COUNT,188,2020-05-22
18-44,BK,CASE_RATE,1818.55,2020-05-22
18-44,BK,HOSPITALIZED_RATE,190.09,2020-05-22
18-44,BK,DEATH_RATE,17.91,2020-05-22
18-44,BX,CASE_COUNT,16252,2020-05-22
18-44,BX,HOSPITALIZED_COUNT,1962,2020-05-22
18-44,BX,DEATH_COUNT,154,2020-05-22
18-44,BX,CASE_RATE,2924.76,2020-05-22
18-44,BX,HOSPITALIZED_RATE,353.09,2020-05-22
18-44,BX,DEATH_RATE,27.71,2020-05-22
18-44,MN,CASE_COUNT,8447,2020-05-22
18-44,MN,HOSPITALIZED_COUNT,965,2020-05-22
18-44,MN,DEATH_COUNT,51,2020-05-22
18-44,MN,CASE_RATE,1136.23,2020-05-22
18-44,MN,HOSPITALIZED_RATE,129.8,2020-05-22
18-44,MN,DEATH_RATE,6.86,2020-05-22
18-44,QN,CASE_COUNT,21937,2020-05-22
18-44,QN,HOSPITALIZED_COUNT,2504,2020-05-22
18-44,QN,DEATH_COUNT,217,2020-05-22
18-44,QN,CASE_RATE,2560.46,2020-05-22
18-44,QN,HOSPITALIZED_RATE,292.26,2020-05-22
18-44,QN,DEATH_RATE,25.33,2020-05-22
18-44,SI,CASE_COUNT,5174,2020-05-22
18-44,SI,HOSPITALIZED_COUNT,302,2020-05-22
18-44,SI,DEATH_COUNT,31,2020-05-22
18-44,SI,CASE_RATE,3148.85,2020-05-22
18-44,SI,HOSPITALIZED_RATE,183.79,2020-05-22
18-44,SI,DEATH_RATE,18.87,2020-05-22
45-64,BK,CASE_COUNT,18379,2020-05-22
45-64,BK,HOSPITALIZED_COUNT,4336,2020-05-22
45-64,BK,DEATH_COUNT,1132,2020-05-22
45-64,BK,CASE_RATE,3110.1,2020-05-22
45-64,BK,HOSPITALIZED_RATE,733.74,2020-05-22
45-64,BK,DEATH_RATE,191.56,2020-05-22
45-64,BX,CASE_COUNT,16406,2020-05-22
45-64,BX,HOSPITALIZED_COUNT,4024,2020-05-22
45-64,BX,DEATH_COUNT,845,2020-05-22
45-64,BX,CASE_RATE,4822.15,2020-05-22
45-64,BX,HOSPITALIZED_RATE,1182.76,2020-05-22
45-64,BX,DEATH_RATE,248.37,2020-05-22
45-64,MN,CASE_COUNT,7893,2020-05-22
45-64,MN,HOSPITALIZED_COUNT,2269,2020-05-22
45-64,MN,DEATH_COUNT,326,2020-05-22
45-64,MN,CASE_RATE,2056.27,2020-05-22
45-64,MN,HOSPITALIZED_RATE,591.12,2020-05-22
45-64,MN,DEATH_RATE,84.93,2020-05-22
45-64,QN,CASE_COUNT,22742,2020-05-22
45-64,QN,HOSPITALIZED_COUNT,5813,2020-05-22
45-64,QN,DEATH_COUNT,1195,2020-05-22
45-64,QN,CASE_RATE,3730.41,2020-05-22
45-64,QN,HOSPITALIZED_RATE,953.52,2020-05-22
45-64,QN,DEATH_RATE,196.02,2020-05-22
45-64,SI,CASE_COUNT,5044,2020-05-22
45-64,SI,HOSPITALIZED_COUNT,793,2020-05-22
45-64,SI,DEATH_COUNT,161,2020-05-22
45-64,SI,CASE_RATE,3838.87,2020-05-22
45-64,SI,HOSPITALIZED_RATE,603.53,2020-05-22
45-64,SI,DEATH_RATE,122.53,2020-05-22
65-74,BK,CASE_COUNT,7471,2020-05-22
65-74,BK,HOSPITALIZED_COUNT,3279,2020-05-22
65-74,BK,DEATH_COUNT,1279,2020-05-22
65-74,BK,CASE_RATE,3655.28,2020-05-22
65-74,BK,HOSPITALIZED_RATE,1604.29,2020-05-22
65-74,BK,DEATH_RATE,625.77,2020-05-22
65-74,BX,CASE_COUNT,5068,2020-05-22
65-74,BX,HOSPITALIZED_COUNT,2524,2020-05-22
65-74,BX,DEATH_COUNT,895,2020-05-22
65-74,BX,CASE_RATE,4967.95,2020-05-22
65-74,BX,HOSPITALIZED_RATE,2474.17,2020-05-22
65-74,BX,DEATH_RATE,877.33,2020-05-22
65-74,MN,CASE_COUNT,3302,2020-05-22
65-74,MN,HOSPITALIZED_COUNT,1661,2020-05-22
65-74,MN,DEATH_COUNT,510,2020-05-22
65-74,MN,CASE_RATE,2256.37,2020-05-22
65-74,MN,HOSPITALIZED_RATE,1135.02,2020-05-22
65-74,MN,DEATH_RATE,348.5,2020-05-22
65-74,QN,CASE_COUNT,6996,2020-05-22
65-74,QN,HOSPITALIZED_COUNT,3404,2020-05-22
65-74,QN,DEATH_COUNT,1212,2020-05-22
65-74,QN,CASE_RATE,3480.79,2020-05-22
65-74,QN,HOSPITALIZED_RATE,1693.63,2020-05-22
65-74,QN,DEATH_RATE,603.02,2020-05-22
65-74,SI,CASE_COUNT,1306,2020-05-22
65-74,SI,HOSPITALIZED_COUNT,477,2020-05-22
65-74,SI,DEATH_COUNT,180,2020-05-22
65-74,SI,CASE_RATE,2877.6,2020-05-22
65-74,SI,HOSPITALIZED_RATE,1051.01,2020-05-22
65-74,SI,DEATH_RATE,396.61,2020-05-22
75+,BK,CASE_COUNT,6551,2020-05-22
75+,BK,HOSPITALIZED_COUNT,3932,2020-05-22
75+,BK,DEATH_COUNT,2367,2020-05-22
75+,BK,CASE_RATE,4230.35,2020-05-22
75+,BK,HOSPITALIZED_RATE,2539.12,2020-05-22
75+,BK,DEATH_RATE,1528.51,2020-05-22
75+,BX,CASE_COUNT,4543,2020-05-22
75+,BX,HOSPITALIZED_COUNT,2852,2020-05-22
75+,BX,DEATH_COUNT,1560,2020-05-22
75+,BX,CASE_RATE,5583.76,2020-05-22
75+,BX,HOSPITALIZED_RATE,3505.36,2020-05-22
75+,BX,DEATH_RATE,1917.38,2020-05-22
75+,MN,CASE_COUNT,3976,2020-05-22
75+,MN,HOSPITALIZED_COUNT,2516,2020-05-22
75+,MN,DEATH_COUNT,1333,2020-05-22
75+,MN,CASE_RATE,3244.1,2020-05-22
75+,MN,HOSPITALIZED_RATE,2052.86,2020-05-22
75+,MN,DEATH_RATE,1087.62,2020-05-22
75+,QN,CASE_COUNT,6520,2020-05-22
75+,QN,HOSPITALIZED_COUNT,4156,2020-05-22
75+,QN,DEATH_COUNT,2262,2020-05-22
75+,QN,CASE_RATE,4165.39,2020-05-22
75+,QN,HOSPITALIZED_RATE,2655.12,2020-05-22
75+,QN,DEATH_RATE,1445.11,2020-05-22
75+,SI,CASE_COUNT,1163,2020-05-22
75+,SI,HOSPITALIZED_COUNT,619,2020-05-22
75+,SI,DEATH_COUNT,413,2020-05-22
75+,SI,CASE_RATE,3672.48,2020-05-22
75+,SI,HOSPITALIZED_RATE,1954.65,2020-05-22
75+,SI,DEATH_RATE,1304.16,2020-05-22
Boroughwide,BK,CASE_COUNT,53137,2020-05-22
Boroughwide,BK,HOSPITALIZED_COUNT,13682,2020-05-22
Boroughwide,BK,DEATH_COUNT,4969,2020-05-22
Boroughwide,BK,CASE_RATE,2057.32,2020-05-22
Boroughwide,BK,HOSPITALIZED_RATE,529.73,2020-05-22
Boroughwide,BK,DEATH_RATE,192.39,2020-05-22
Boroughwide,BX,CASE_COUNT,43918,2020-05-22
Boroughwide,BX,HOSPITALIZED_COUNT,11498,2020-05-22
Boroughwide,BX,DEATH_COUNT,3459,2020-05-22
Boroughwide,BX,CASE_RATE,3066.62,2020-05-22
Boroughwide,BX,HOSPITALIZED_RATE,802.86,2020-05-22
Boroughwide,BX,DEATH_RATE,241.53,2020-05-22
Boroughwide,MN,CASE_COUNT,24101,2020-05-22
Boroughwide,MN,HOSPITALIZED_COUNT,7466,2020-05-22
Boroughwide,MN,DEATH_COUNT,2221,2020-05-22
Boroughwide,MN,CASE_RATE,1479.77,2020-05-22
Boroughwide,MN,HOSPITALIZED_RATE,458.4,2020-05-22
Boroughwide,MN,DEATH_RATE,136.37,2020-05-22
Boroughwide,QN,CASE_COUNT,59615,2020-05-22
Boroughwide,QN,HOSPITALIZED_COUNT,15979,2020-05-22
Boroughwide,QN,DEATH_COUNT,4887,2020-05-22
Boroughwide,QN,CASE_RATE,2615.95,2020-05-22
Boroughwide,QN,HOSPITALIZED_RATE,701.17,2020-05-22
Boroughwide,QN,DEATH_RATE,214.45,2020-05-22
Boroughwide,SI,CASE_COUNT,13080,2020-05-22
Boroughwide,SI,HOSPITALIZED_COUNT,2211,2020-05-22
Boroughwide,SI,DEATH_COUNT,785,2020-05-22
Boroughwide,SI,CASE_RATE,2746.87,2020-05-22
Boroughwide,SI,HOSPITALIZED_RATE,464.32,2020-05-22
Boroughwide,SI,DEATH_RATE,164.85,2020-05-22
0-17,BK,CASE_COUNT,1583,2020-05-23
0-17,BK,HOSPITALIZED_COUNT,138,2020-05-23
0-17,BK,DEATH_COUNT,3,2020-05-23
0-17,BK,CASE_RATE,271.47,2020-05-23
0-17,BK,HOSPITALIZED_RATE,23.67,2020-05-23
0-17,BK,DEATH_RATE,0.51,2020-05-23
0-17,BX,CASE_COUNT,1519,2020-05-23
0-17,BX,HOSPITALIZED_COUNT,135,2020-05-23
0-17,BX,DEATH_COUNT,5,2020-05-23
0-17,BX,CASE_RATE,430.48,2020-05-23
0-17,BX,HOSPITALIZED_RATE,38.26,2020-05-23
0-17,BX,DEATH_RATE,1.42,2020-05-23
0-17,MN,CASE_COUNT,404,2020-05-23
0-17,MN,HOSPITALIZED_COUNT,55,2020-05-23
0-17,MN,DEATH_COUNT,1,2020-05-23
0-17,MN,CASE_RATE,173.75,2020-05-23
0-17,MN,HOSPITALIZED_RATE,23.65,2020-05-23
0-17,MN,DEATH_RATE,0.43,2020-05-23
0-17,QN,CASE_COUNT,1349,2020-05-23
0-17,QN,HOSPITALIZED_COUNT,104,2020-05-23
0-17,QN,DEATH_COUNT,1,2020-05-23
0-17,QN,CASE_RATE,296.49,2020-05-23
0-17,QN,HOSPITALIZED_RATE,22.86,2020-05-23
0-17,QN,DEATH_RATE,0.22,2020-05-23
0-17,SI,CASE_COUNT,388,2020-05-23
0-17,SI,HOSPITALIZED_COUNT,21,2020-05-23
0-17,SI,DEATH_COUNT,0,2020-05-23
0-17,SI,CASE_RATE,375.17,2020-05-23
0-17,SI,HOSPITALIZED_RATE,20.31,2020-05-23
0-17,SI,DEATH_RATE,0,2020-05-23
18-44,BK,CASE_COUNT,19182,2020-05-23
18-44,BK,HOSPITALIZED_COUNT,2010,2020-05-23
18-44,BK,DEATH_COUNT,190,2020-05-23
18-44,BK,CASE_RATE,1827.7,2020-05-23
18-44,BK,HOSPITALIZED_RATE,191.52,2020-05-23
18-44,BK,DEATH_RATE,18.1,2020-05-23
18-44,BX,CASE_COUNT,16309,2020-05-23
18-44,BX,HOSPITALIZED_COUNT,1973,2020-05-23
18-44,BX,DEATH_COUNT,154,2020-05-23
18-44,BX,CASE_RATE,2935.02,2020-05-23
18-44,BX,HOSPITALIZED_RATE,355.07,2020-05-23
18-44,BX,DEATH_RATE,27.71,2020-05-23
18-44,MN,CASE_COUNT,8505,2020-05-23
18-44,MN,HOSPITALIZED_COUNT,982,2020-05-23
18-44,MN,DEATH_COUNT,51,2020-05-23
18-44,MN,CASE_RATE,1144.03,2020-05-23
18-44,MN,HOSPITALIZED_RATE,132.09,2020-05-23
18-44,MN,DEATH_RATE,6.86,2020-05-23
18-44,QN,CASE_COUNT,21990,2020-05-23
18-44,QN,HOSPITALIZED_COUNT,2524,2020-05-23
18-44,QN,DEATH_COUNT,217,2020-05-23
18-44,QN,CASE_RATE,2566.65,2020-05-23
18-44,QN,HOSPITALIZED_RATE,294.6,2020-05-23
18-44,QN,DEATH_RATE,25.33,2020-05-23
18-44,SI,CASE_COUNT,5186,2020-05-23
18-44,SI,HOSPITALIZED_COUNT,307,2020-05-23
18-44,SI,DEATH_COUNT,31,2020-05-23
18-44,SI,CASE_RATE,3156.15,2020-05-23
18-44,SI,HOSPITALIZED_RATE,186.84,2020-05-23
18-44,SI,DEATH_RATE,18.87,2020-05-23
45-64,BK,CASE_COUNT,18451,2020-05-23
45-64,BK,HOSPITALIZED_COUNT,4361,2020-05-23
45-64,BK,DEATH_COUNT,1133,2020-05-23
45-64,BK,CASE_RATE,3122.29,2020-05-23
45-64,BK,HOSPITALIZED_RATE,737.97,2020-05-23
45-64,BK,DEATH_RATE,191.73,2020-05-23
45-64,BX,CASE_COUNT,16466,2020-05-23
45-64,BX,HOSPITALIZED_COUNT,4038,2020-05-23
45-64,BX,DEATH_COUNT,851,2020-05-23
45-64,BX,CASE_RATE,4839.78,2020-05-23
45-64,BX,HOSPITALIZED_RATE,1186.87,2020-05-23
45-64,BX,DEATH_RATE,250.13,2020-05-23
45-64,MN,CASE_COUNT,7928,2020-05-23
45-64,MN,HOSPITALIZED_COUNT,2278,2020-05-23
